"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
9311,169032,"prior",22,6,15,7
4587,169036,"prior",18,5,10,11
3801,169068,"prior",58,2,9,1
8443,169084,"prior",2,0,7,8
8367,169098,"prior",4,1,11,30
312,169114,"prior",21,4,19,4
9181,169198,"prior",4,5,15,30
9635,169199,"prior",41,3,10,4
9670,169246,"prior",7,5,11,5
1521,169266,"prior",6,3,19,2
6510,169271,"prior",2,0,1,16
7781,169275,"prior",17,0,11,6
5650,169288,"prior",38,1,10,10
6241,169290,"prior",4,5,21,6
3337,169292,"prior",3,2,8,15
1731,169302,"prior",10,6,14,4
620,169324,"prior",6,5,13,19
3877,169326,"prior",2,2,20,30
7949,169329,"prior",13,3,12,30
7850,169344,"prior",36,5,15,9
7082,169368,"prior",40,5,11,6
4961,169384,"prior",1,5,14,NA
2872,169392,"prior",11,0,9,30
2809,169398,"prior",23,3,9,2
4244,169404,"prior",13,0,20,2
129,169467,"prior",7,4,18,3
7870,169480,"prior",5,0,12,11
7796,169487,"prior",1,6,13,NA
4860,169517,"prior",11,2,14,7
8481,169542,"prior",15,1,10,7
3087,169550,"prior",10,0,14,8
8694,169550,"prior",28,0,11,7
7198,169567,"prior",24,3,12,14
1679,169585,"prior",3,0,13,1
5848,169586,"prior",10,4,8,1
1446,169586,"prior",24,5,13,0
8623,169586,"prior",28,3,9,1
223,169586,"prior",40,0,9,2
7912,169598,"prior",2,2,20,27
8357,169600,"prior",11,0,19,6
9978,169621,"prior",34,6,12,4
7926,169621,"prior",35,2,16,3
7592,169638,"prior",7,1,17,4
5601,169644,"prior",9,0,14,14
7419,169654,"prior",9,3,13,20
1256,169792,"prior",12,1,12,25
2193,169818,"prior",41,0,13,8
4612,169832,"prior",15,2,9,13
7039,169857,"prior",4,1,15,3
4597,169857,"prior",55,2,7,4
6860,169912,"prior",2,3,21,11
7440,169954,"prior",1,5,19,NA
1292,169988,"prior",7,4,19,5
5856,169990,"prior",27,3,16,0
8253,169991,"prior",97,5,11,2
3735,169997,"prior",1,6,12,NA
8256,170007,"prior",44,5,16,7
1282,170010,"prior",4,6,13,8
9993,170028,"prior",3,1,9,7
7274,170039,"prior",54,4,15,2
2580,170068,"prior",36,0,13,4
8878,170069,"prior",4,6,13,6
1849,170096,"prior",85,2,15,2
6748,170100,"prior",32,2,16,6
9761,170100,"prior",42,0,13,6
2154,170114,"prior",6,5,21,13
8651,170224,"prior",22,5,8,6
3092,170242,"prior",10,2,14,2
8862,170243,"prior",3,1,16,30
3381,170246,"prior",7,1,10,8
6859,170248,"prior",18,6,20,2
5523,170248,"prior",52,1,12,3
1391,170261,"prior",1,1,7,NA
8527,170280,"prior",32,0,8,7
9417,170280,"prior",41,1,10,3
3413,170325,"prior",58,2,10,6
5781,170404,"prior",22,2,10,8
987,170433,"prior",1,4,9,NA
3791,170459,"prior",5,0,13,12
9769,170494,"prior",7,0,9,7
7930,170527,"prior",23,4,8,9
5958,170533,"prior",15,4,16,7
9855,170539,"prior",29,0,12,7
805,170539,"prior",40,0,8,7
3367,170542,"prior",28,4,16,4
4472,170548,"prior",9,5,9,11
974,170580,"prior",4,1,14,22
1910,170581,"prior",39,4,16,4
9822,170588,"prior",11,0,10,9
9166,170634,"prior",1,1,16,NA
3694,170674,"prior",3,6,14,14
3506,170679,"prior",67,3,14,1
3100,170687,"prior",20,3,20,8
5565,170693,"prior",17,0,12,14
3426,170703,"prior",20,3,14,12
4087,170711,"prior",1,2,3,NA
9493,170729,"prior",4,6,16,30
7094,170768,"prior",13,6,16,7
6172,170768,"prior",33,1,15,9
4855,170822,"prior",4,6,16,14
6824,170829,"prior",1,2,22,NA
8643,170857,"prior",41,5,10,3
8132,170882,"prior",54,4,21,3
2599,170887,"prior",22,4,18,15
7495,170893,"prior",7,5,11,7
685,170906,"prior",2,1,7,10
9115,170911,"prior",2,4,11,14
1581,170941,"prior",17,0,11,6
2338,170962,"prior",2,0,6,30
1172,170987,"prior",6,4,14,27
2675,171019,"prior",8,4,9,2
523,171041,"prior",8,5,15,2
2630,171042,"prior",37,0,11,4
7407,171060,"prior",2,0,18,28
7973,171067,"prior",3,2,17,23
3490,171102,"prior",1,1,11,NA
2040,171109,"prior",13,5,13,3
7450,171125,"prior",15,5,10,14
8958,171143,"prior",19,5,9,3
9658,171191,"prior",10,2,16,30
6188,171195,"prior",5,4,11,30
273,171199,"prior",9,0,14,11
3270,171236,"prior",30,0,11,2
2813,171244,"prior",4,5,15,7
3415,171296,"prior",12,4,12,6
3098,171318,"prior",2,3,7,6
8635,171318,"prior",7,3,11,21
6719,171358,"prior",10,6,9,8
3392,171380,"prior",23,0,13,16
9607,171398,"prior",10,1,8,9
6170,171407,"prior",2,0,13,4
2892,171416,"prior",5,0,15,2
6135,171433,"prior",2,6,11,13
7328,171519,"prior",7,5,17,5
5438,171540,"prior",25,2,13,11
7639,171542,"prior",26,6,18,5
9423,171551,"prior",42,5,19,3
3825,171573,"prior",7,6,8,10
5428,171579,"prior",25,3,15,3
5464,171586,"prior",11,6,15,19
3481,171596,"prior",4,1,14,5
9521,171605,"prior",25,2,19,4
5472,171626,"prior",6,1,19,30
8717,171667,"prior",3,6,12,30
1029,171677,"prior",2,5,22,7
9639,171684,"prior",27,1,16,11
8113,171757,"prior",1,6,15,NA
5882,171771,"prior",8,1,10,2
4374,171785,"prior",32,4,19,2
2424,171785,"prior",40,0,23,13
3648,171850,"prior",76,5,16,1
2359,171888,"prior",17,3,13,15
5304,171956,"prior",65,5,7,4
7073,171971,"prior",1,4,11,NA
1476,172032,"prior",18,6,17,30
5419,172065,"prior",28,5,13,4
8770,172070,"prior",11,6,8,7
7108,172083,"prior",1,3,8,NA
6983,172096,"prior",4,0,17,30
2589,172134,"prior",31,4,7,23
5761,172140,"prior",1,2,10,NA
9237,172170,"prior",8,4,17,30
5687,172204,"prior",16,0,12,14
8751,172223,"prior",7,0,21,20
911,172302,"prior",3,2,12,4
6786,172327,"prior",49,4,11,2
3141,172340,"prior",29,1,19,8
9298,172407,"prior",28,1,12,7
2967,172420,"prior",16,0,21,6
8508,172427,"prior",6,1,16,20
3706,172481,"prior",19,6,9,30
2282,172491,"prior",6,3,15,14
9218,172509,"prior",24,6,13,3
1956,172558,"prior",18,5,11,11
9590,172607,"prior",14,4,9,10
8904,172621,"prior",2,0,10,1
2848,172621,"prior",55,6,12,5
9874,172642,"prior",8,2,15,9
405,172653,"prior",27,6,13,16
6017,172660,"prior",1,2,18,NA
4368,172721,"prior",11,6,10,13
1176,172748,"prior",55,4,20,3
5439,172775,"prior",3,1,19,4
6757,172780,"prior",5,4,12,10
48,172786,"prior",5,2,0,30
185,172793,"prior",72,3,1,2
7629,172810,"prior",39,5,11,17
7609,172855,"prior",3,6,11,29
1261,172867,"prior",7,5,14,30
4167,172868,"prior",6,1,9,20
9941,172872,"prior",4,3,16,3
4063,172885,"prior",5,6,9,30
9258,172890,"prior",3,5,20,14
1846,172900,"prior",42,3,22,13
9254,172904,"prior",9,6,9,6
7701,172909,"prior",21,2,18,9
9616,172925,"prior",22,4,10,2
4626,172959,"prior",7,3,18,30
6219,173020,"prior",14,5,10,1
9927,173054,"prior",19,3,9,2
2929,173056,"prior",4,1,10,21
2245,173105,"prior",9,0,15,4
3641,173132,"prior",16,1,10,3
2443,173138,"prior",84,2,17,9
2548,173144,"prior",3,1,12,3
4064,173186,"prior",52,5,11,7
738,173328,"prior",11,1,11,9
2205,173329,"prior",15,6,21,16
7803,173344,"prior",53,5,9,1
731,173379,"prior",15,0,19,1
2222,173401,"prior",16,5,12,9
7924,173413,"prior",5,5,21,5
677,173442,"prior",8,2,19,22
8417,173450,"prior",4,2,16,7
9694,173453,"prior",3,1,9,14
3768,173509,"prior",5,3,19,5
7456,173520,"prior",1,1,17,NA
1696,173524,"prior",4,1,16,8
6216,173524,"prior",8,3,14,14
9925,173598,"prior",8,1,11,15
7161,173603,"prior",18,4,14,5
896,173624,"prior",36,1,16,3
9369,173632,"prior",1,1,11,NA
9376,173664,"prior",1,5,12,NA
8163,173699,"prior",7,6,13,6
8586,173708,"prior",26,2,11,22
3800,173721,"prior",6,4,11,3
4051,173731,"prior",4,6,13,14
8910,173737,"prior",3,1,9,30
6301,173775,"prior",29,0,8,9
544,173861,"prior",34,5,20,6
9726,173867,"prior",9,0,9,6
1347,173871,"prior",4,5,21,21
9470,173874,"prior",7,2,15,8
8429,173883,"prior",5,5,13,15
6003,173884,"prior",19,6,7,8
9485,173893,"prior",2,4,9,30
8290,173909,"prior",95,4,10,1
447,173924,"prior",36,4,14,7
8175,173927,"prior",14,5,11,17
3744,173927,"prior",21,1,16,10
2747,173927,"prior",41,2,15,1
7719,174019,"prior",6,1,11,22
6850,174041,"prior",7,1,10,13
314,174117,"prior",4,5,8,12
4552,174133,"prior",5,5,18,16
1087,174133,"prior",9,3,18,27
2337,174194,"prior",6,0,18,17
6547,174195,"prior",1,5,12,NA
443,174206,"prior",42,1,12,3
8530,174221,"prior",2,0,12,30
6914,174240,"prior",10,6,17,5
703,174262,"prior",10,5,17,9
6234,174264,"prior",3,1,10,1
1666,174277,"prior",3,4,16,4
9563,174279,"prior",6,6,9,30
6285,174321,"prior",46,6,12,6
797,174342,"prior",2,4,8,6
5182,174358,"prior",2,2,9,4
3772,174384,"prior",12,2,8,30
1323,174389,"prior",16,1,20,11
2850,174400,"prior",20,0,19,12
5063,174428,"prior",34,0,13,8
5945,174439,"prior",2,2,15,16
7279,174445,"prior",5,6,16,2
3474,174448,"prior",21,2,11,3
3237,174461,"prior",1,5,14,NA
5427,174461,"prior",4,1,15,12
5236,174496,"prior",7,5,12,30
8287,174534,"prior",3,0,19,9
2898,174569,"prior",3,6,22,6
1392,174573,"prior",16,1,17,6
2433,174586,"prior",6,5,18,4
1262,174680,"prior",12,3,19,30
8926,174706,"prior",17,0,21,13
8853,174708,"prior",2,4,10,0
2180,174708,"prior",8,2,14,7
782,174741,"prior",34,2,10,8
3675,174778,"prior",15,1,14,7
7293,174785,"prior",15,6,19,7
16,174840,"prior",18,3,12,13
9167,174860,"prior",2,2,18,30
4592,174869,"prior",2,6,15,6
8051,174921,"prior",16,0,12,7
6665,174923,"prior",17,5,9,4
7810,174934,"prior",5,2,14,9
976,174934,"prior",39,0,18,21
1317,174943,"prior",5,3,15,30
9110,174948,"prior",33,2,9,5
8162,174955,"prior",1,6,10,NA
7807,174966,"prior",10,3,11,19
9380,174975,"prior",6,1,11,11
9645,175003,"prior",16,4,16,4
727,175023,"prior",7,1,17,18
8486,175057,"prior",9,1,15,8
2480,175099,"prior",25,1,15,7
869,175108,"prior",15,0,11,7
7989,175139,"prior",23,0,12,4
2475,175147,"prior",19,2,9,7
2999,175162,"prior",25,4,16,2
5168,175166,"prior",12,1,11,28
8523,175168,"prior",5,1,17,5
2962,175182,"prior",33,0,10,5
8127,175216,"prior",21,4,13,0
9823,175216,"prior",26,4,13,2
6739,175232,"prior",12,2,11,5
4015,175250,"prior",58,3,11,8
3197,175288,"prior",13,6,21,6
7095,175294,"prior",47,1,14,3
4403,175298,"prior",12,3,19,3
9062,175304,"prior",19,0,17,7
5357,175316,"prior",1,6,20,NA
9789,175323,"prior",13,5,13,7
978,175330,"prior",1,5,16,NA
2320,175349,"prior",5,2,23,28
5156,175361,"prior",18,1,15,3
1529,175365,"prior",41,5,13,3
3387,175450,"prior",9,1,19,17
6822,175453,"prior",34,3,18,11
4176,175456,"prior",2,3,14,26
6296,175523,"prior",5,0,18,24
7598,175536,"prior",23,3,12,6
1741,175546,"prior",4,5,15,30
8981,175560,"prior",31,6,13,8
4196,175611,"prior",18,0,18,3
9965,175629,"prior",1,3,12,NA
1639,175635,"prior",14,2,13,9
9205,175643,"prior",8,0,7,15
5725,175656,"prior",42,2,12,7
8914,175659,"prior",2,0,9,22
4736,175707,"prior",8,5,12,7
9804,175729,"prior",8,0,18,4
6531,175732,"prior",7,1,13,10
1919,175734,"prior",37,6,17,3
9148,175742,"prior",10,0,21,27
7599,175744,"prior",13,2,14,19
1382,175765,"prior",14,3,13,7
1502,175768,"prior",13,0,14,14
5086,175768,"prior",44,0,15,8
1136,175771,"prior",18,1,16,8
8125,175812,"prior",10,5,11,20
5078,175836,"prior",2,2,18,7
9718,175903,"prior",6,5,10,23
3902,175913,"prior",27,5,18,11
97,175918,"prior",13,0,13,27
8333,175958,"prior",6,1,18,8
5474,175965,"prior",9,2,23,7
7261,175980,"prior",12,0,20,19
308,176010,"prior",8,0,17,10
921,176010,"prior",13,1,13,18
7448,176040,"prior",7,5,8,3
7923,176101,"prior",13,6,13,4
1360,176108,"prior",36,2,20,8
6638,176117,"prior",4,3,18,1
9834,176182,"prior",2,4,20,5
839,176212,"prior",6,0,15,7
3383,176212,"prior",35,4,17,3
3858,176212,"prior",45,0,20,0
6909,176228,"prior",34,1,12,14
4932,176272,"prior",1,3,15,NA
6931,176290,"prior",43,2,11,1
9807,176310,"prior",12,3,14,16
4789,176386,"prior",21,2,10,5
3078,176388,"prior",34,0,9,6
1091,176408,"prior",11,0,16,7
5720,176417,"prior",3,2,7,7
191,176417,"prior",44,3,2,6
4424,176436,"prior",4,1,13,3
4799,176465,"prior",11,1,12,7
9625,176477,"prior",2,2,13,30
7984,176509,"prior",1,5,0,NA
7689,176528,"prior",71,5,10,4
8900,176560,"prior",5,4,13,15
1765,176570,"prior",3,0,13,30
8883,176571,"prior",5,0,12,1
8299,176576,"prior",49,4,6,3
5730,176580,"prior",18,5,12,10
4796,176604,"prior",20,4,14,6
8747,176605,"prior",2,4,16,7
3673,176615,"prior",12,3,12,9
7228,176615,"prior",14,0,10,8
5663,176638,"prior",4,1,9,4
7446,176640,"prior",16,4,18,17
1463,176646,"prior",7,0,14,6
3235,176649,"prior",10,5,13,30
3614,176662,"prior",25,2,13,3
2261,176664,"prior",45,3,19,12
9733,176677,"prior",3,0,14,27
388,176698,"prior",17,0,13,8
6001,176704,"prior",10,5,10,18
1026,176704,"prior",36,4,10,6
9992,176719,"prior",33,1,14,8
1515,176736,"prior",16,1,18,9
3849,176738,"prior",11,2,18,13
3945,176750,"prior",31,6,10,3
1820,176776,"prior",8,4,11,3
9613,176781,"prior",49,3,10,23
8460,176865,"prior",23,1,20,1
8831,176866,"prior",4,0,9,8
1811,176869,"prior",16,4,7,7
7156,176886,"prior",24,0,9,5
5863,176906,"prior",5,6,17,1
934,176946,"prior",13,0,21,30
3892,176959,"prior",45,5,17,5
5639,176977,"prior",33,1,8,6
7776,177031,"prior",15,6,12,25
2410,177097,"prior",26,1,16,3
196,177113,"prior",6,0,16,24
3060,177122,"prior",7,2,15,11
2235,177129,"prior",22,6,14,4
4371,177138,"prior",20,0,16,8
8720,177201,"prior",12,3,12,6
8679,177201,"prior",22,5,13,5
9103,177244,"prior",42,6,9,8
8322,177310,"prior",35,5,14,6
8706,177319,"prior",38,1,14,1
659,177324,"prior",15,5,10,7
2535,177336,"prior",11,0,7,12
449,177340,"prior",7,3,17,30
8479,177388,"prior",1,2,22,NA
6858,177388,"prior",21,5,11,2
5789,177411,"prior",32,0,11,9
7184,177418,"prior",61,5,13,2
7547,177513,"prior",13,3,15,7
6388,177513,"prior",35,1,8,5
2015,177537,"prior",4,5,13,7
7714,177570,"prior",4,5,14,30
5486,177710,"prior",5,2,9,4
6922,177718,"prior",7,2,18,11
4466,177777,"prior",28,3,8,4
3654,177787,"prior",24,1,9,7
2459,177789,"prior",2,4,17,3
307,177808,"prior",2,4,11,10
8746,177810,"prior",19,1,9,10
4008,177830,"prior",4,2,14,11
2701,177846,"prior",1,1,13,NA
3081,177851,"prior",5,3,10,14
3357,177853,"prior",13,2,14,7
3887,177855,"prior",25,1,16,6
3576,177863,"prior",10,0,9,4
8136,177873,"prior",12,4,5,15
5492,177891,"prior",2,0,14,10
6097,177896,"prior",2,1,9,14
4351,177907,"prior",2,1,20,30
5273,177909,"prior",1,2,9,NA
8515,177940,"prior",5,2,15,23
3947,177943,"prior",44,0,18,5
221,177947,"prior",1,5,8,NA
6393,178030,"prior",60,5,12,5
6747,178030,"prior",64,1,5,5
4748,178034,"prior",2,6,9,7
4776,178055,"prior",18,5,17,7
5655,178065,"prior",5,6,14,4
3151,178101,"prior",26,5,21,4
6139,178116,"prior",18,1,8,1
5746,178209,"prior",56,6,14,3
1807,178252,"prior",31,3,14,1
372,178268,"prior",3,5,16,3
7860,178273,"prior",3,4,18,8
1403,178298,"prior",1,6,13,NA
9656,178323,"prior",3,0,19,24
4987,178325,"prior",22,4,7,8
9506,178339,"prior",14,3,17,6
4224,178357,"prior",3,1,14,12
1364,178395,"prior",14,0,20,6
5759,178435,"prior",1,5,14,NA
6303,178465,"prior",17,1,13,7
9553,178483,"prior",1,5,10,NA
6471,178511,"prior",2,4,14,30
4,178520,"prior",36,1,9,7
4764,178540,"prior",45,1,14,5
2362,178546,"prior",5,0,11,14
1435,178562,"prior",6,6,16,6
4958,178573,"prior",3,0,9,30
8500,178578,"prior",4,4,16,2
7829,178618,"prior",9,0,14,30
5247,178667,"prior",2,2,14,18
1053,178686,"prior",39,2,18,4
3805,178736,"prior",60,1,14,5
5489,178750,"prior",3,4,17,10
1664,178761,"prior",24,2,14,14
7848,178785,"prior",4,3,16,9
8814,178819,"prior",4,2,17,30
4381,178824,"prior",49,2,11,3
6164,178831,"prior",11,1,15,30
5844,178850,"prior",46,2,13,0
6875,178852,"prior",3,2,12,30
891,178864,"prior",8,2,15,10
3525,178866,"prior",15,1,12,6
1941,178894,"prior",15,5,21,11
8967,178899,"prior",24,5,16,13
1497,178918,"prior",31,2,12,8
105,178958,"prior",27,4,10,30
3345,178966,"prior",53,3,9,3
7640,178966,"prior",57,0,11,1
2922,178971,"prior",15,2,21,30
8671,178979,"prior",1,3,12,NA
8938,179033,"prior",17,3,10,12
2513,179043,"prior",2,4,14,6
3505,179062,"prior",12,1,12,30
2508,179084,"prior",5,2,9,4
7967,179123,"prior",12,3,21,10
1637,179123,"prior",15,6,3,30
4476,179138,"prior",1,0,11,NA
9042,179163,"prior",32,0,10,15
8841,179175,"prior",4,2,15,15
7636,179211,"prior",14,4,17,6
3394,179269,"prior",36,6,10,6
5369,179284,"prior",10,1,17,6
144,179300,"prior",4,3,15,30
4980,179300,"prior",24,6,14,3
6153,179306,"prior",41,5,17,6
4854,179307,"prior",30,4,8,4
3749,179324,"prior",20,0,12,8
6151,179333,"prior",2,6,16,26
5281,179342,"prior",47,5,13,3
2756,179342,"prior",51,5,11,1
9444,179348,"prior",11,1,9,2
5576,179373,"prior",3,5,22,1
2094,179373,"prior",80,4,17,2
4195,179391,"prior",12,4,11,10
5399,179408,"prior",3,1,16,30
2700,179410,"prior",50,2,19,4
578,179433,"prior",3,6,12,14
317,179469,"prior",4,0,18,30
9644,179481,"prior",2,4,5,7
4569,179519,"prior",2,4,19,19
6010,179520,"prior",3,0,22,3
535,179526,"prior",28,5,9,2
5197,179526,"prior",37,1,9,5
4991,179528,"prior",1,0,17,NA
5455,179528,"prior",7,2,14,8
3917,179529,"prior",44,1,14,6
1773,179548,"prior",93,5,8,7
4334,179560,"prior",12,2,17,3
7435,179569,"prior",3,5,11,5
8462,179588,"prior",10,5,12,8
5685,179595,"prior",30,3,16,13
881,179601,"prior",17,4,16,5
1307,179610,"prior",8,4,15,26
3342,179640,"prior",18,1,15,7
8126,179640,"prior",31,6,18,4
1897,179653,"prior",10,2,16,22
6311,179685,"prior",13,1,17,30
6016,179730,"prior",5,3,23,24
807,179752,"prior",32,3,8,12
8763,179756,"prior",4,0,14,8
6514,179762,"prior",40,0,21,2
2081,179774,"prior",16,3,12,2
2120,179778,"prior",10,5,16,2
1272,179790,"prior",36,2,16,9
971,179837,"prior",9,4,10,6
820,179845,"prior",49,2,12,13
1999,179905,"prior",22,2,7,23
7080,179912,"prior",3,5,12,2
5139,179929,"prior",15,0,11,3
3731,179931,"prior",2,0,9,30
7913,179935,"prior",4,6,9,16
7355,179942,"prior",4,6,9,13
4199,179958,"prior",52,5,8,14
3181,179973,"prior",3,5,10,30
3659,180019,"prior",1,6,21,NA
5699,180023,"prior",20,2,15,14
9408,180031,"prior",1,1,7,NA
5893,180032,"prior",4,5,12,30
3589,180039,"prior",3,5,10,30
5797,180074,"prior",56,1,14,2
6259,180095,"prior",2,5,8,2
984,180098,"prior",71,4,21,1
537,180135,"prior",15,2,8,3
2140,180141,"prior",9,1,10,7
553,180141,"prior",17,1,10,7
2007,180231,"prior",3,5,12,10
2882,180237,"prior",48,2,15,1
7103,180314,"prior",22,2,16,6
3429,180332,"prior",11,5,11,19
7942,180342,"prior",2,5,14,3
5632,180348,"prior",19,5,16,12
9091,180351,"prior",24,3,10,6
3636,180352,"prior",20,3,12,2
3698,180353,"prior",15,3,16,20
5926,180419,"prior",6,1,15,16
4223,180426,"prior",9,4,15,30
1415,180454,"prior",8,0,17,7
400,180454,"prior",32,0,8,8
7070,180489,"prior",6,1,10,25
4235,180544,"prior",15,5,14,2
4070,180551,"prior",38,1,16,2
5512,180562,"prior",17,4,5,2
8021,180583,"prior",1,4,7,NA
2596,180649,"prior",73,2,18,5
8315,180724,"prior",5,1,20,7
8925,180734,"prior",13,3,21,30
6419,180735,"prior",7,2,11,26
2527,180735,"prior",13,4,15,30
3416,180785,"prior",23,4,15,3
6155,180825,"prior",11,2,17,11
7408,180826,"prior",4,1,12,14
795,180838,"prior",14,5,16,7
5914,180849,"prior",4,0,16,30
4503,180851,"prior",85,1,14,4
1129,180877,"prior",3,1,13,21
5312,180886,"prior",12,6,14,6
6137,180891,"prior",19,1,21,17
6281,180914,"prior",3,0,16,30
2894,181035,"prior",5,5,9,7
2827,181049,"prior",6,4,15,14
3002,181050,"prior",4,1,7,7
2405,181051,"prior",3,4,8,5
6828,181051,"prior",13,3,16,27
8471,181067,"prior",14,2,13,6
9994,181121,"prior",23,2,13,5
2916,181134,"prior",37,1,16,2
8042,181137,"prior",28,2,11,14
6735,181153,"prior",24,0,11,14
5519,181163,"prior",7,1,17,7
7040,181176,"prior",16,6,8,2
411,181193,"prior",22,4,14,4
7176,181206,"prior",9,6,18,6
8307,181210,"prior",20,0,22,4
2263,181225,"prior",13,1,16,4
5946,181263,"prior",3,6,17,20
8439,181265,"prior",40,5,20,8
2730,181327,"prior",7,5,21,8
2545,181348,"prior",15,5,11,5
3568,181350,"prior",3,0,14,22
6323,181365,"prior",7,1,14,20
2614,181385,"prior",32,1,11,3
3069,181402,"prior",2,4,10,30
5911,181472,"prior",1,1,15,NA
147,181484,"prior",16,0,12,20
7818,181492,"prior",3,6,17,30
1081,181563,"prior",8,0,8,11
5070,181566,"prior",17,5,23,13
268,181567,"prior",1,5,18,NA
2557,181574,"prior",10,6,21,13
3067,181630,"prior",6,5,15,0
5225,181653,"prior",6,1,10,5
4285,181667,"prior",2,6,7,3
651,181671,"prior",4,5,6,7
6784,181681,"prior",13,2,13,11
7757,181687,"prior",9,3,16,1
2792,181700,"prior",37,5,12,4
3230,181719,"prior",5,1,12,17
160,181765,"prior",9,4,23,5
7302,181773,"prior",23,3,10,6
4632,181774,"prior",3,0,17,2
2610,181796,"prior",36,4,15,1
1822,181815,"prior",20,3,14,16
9035,181819,"prior",1,2,21,NA
1748,181833,"prior",2,5,6,30
1964,181857,"prior",36,1,22,5
7759,181873,"prior",30,0,20,8
8140,181873,"prior",33,1,17,3
6749,181935,"prior",5,0,10,7
2801,181936,"prior",64,3,16,5
6336,181942,"prior",7,3,15,4
4714,181943,"prior",21,2,17,24
3419,182020,"prior",1,3,19,NA
2618,182041,"prior",9,2,19,29
2895,182041,"prior",18,1,17,9
4858,182067,"prior",10,0,15,10
9809,182067,"prior",16,6,11,6
3226,182080,"prior",24,3,13,3
4969,182090,"prior",3,0,7,7
6269,182105,"prior",3,3,15,8
2939,182109,"prior",9,0,22,5
7242,182159,"prior",4,1,17,23
5826,182179,"prior",14,5,20,8
943,182179,"prior",19,5,18,6
5591,182183,"prior",12,0,17,7
5274,182212,"prior",5,4,16,14
4807,182215,"prior",19,1,20,12
5748,182217,"prior",81,1,10,7
9619,182261,"prior",5,1,9,30
7383,182265,"prior",5,0,13,10
1894,182290,"prior",54,1,22,2
4082,182306,"prior",37,1,9,5
3577,182306,"prior",46,3,7,9
6743,182325,"prior",2,1,17,8
6245,182327,"prior",16,1,19,2
2293,182350,"prior",24,1,15,10
9412,182397,"prior",30,3,21,9
7517,182455,"prior",2,4,10,30
3114,182458,"prior",39,3,8,10
2240,182463,"prior",31,5,10,5
3135,182530,"prior",19,2,17,7
4995,182530,"prior",22,0,17,7
6279,182537,"prior",12,0,16,15
2980,182561,"prior",8,6,7,15
4904,182586,"prior",25,5,11,5
5998,182595,"prior",38,4,8,1
5450,182616,"prior",13,1,11,13
1372,182641,"prior",18,0,19,14
4369,182642,"prior",8,0,14,2
9631,182642,"prior",49,3,12,3
4544,182644,"prior",3,3,22,13
1658,182652,"prior",29,2,15,1
8445,182658,"prior",8,0,15,30
9028,182671,"prior",1,2,8,NA
6057,182689,"prior",51,4,17,3
9361,182749,"prior",24,2,11,14
6008,182784,"prior",4,2,14,24
3548,182792,"prior",2,3,16,7
278,182817,"prior",3,6,14,30
2979,182821,"prior",6,6,20,9
20,182912,"prior",1,6,17,NA
6795,182914,"prior",4,2,12,2
4129,182942,"prior",20,6,9,5
4534,182957,"prior",2,3,16,30
9277,182958,"prior",16,1,8,23
1566,182964,"prior",3,1,17,30
5646,183006,"prior",3,2,15,11
4445,183044,"prior",8,6,13,26
6934,183051,"prior",7,1,18,14
3232,183077,"prior",5,1,13,26
2482,183143,"prior",48,1,13,7
1587,183146,"prior",31,3,13,0
2767,183158,"prior",8,5,19,3
6826,183176,"prior",4,4,10,7
6484,183181,"prior",11,2,7,28
6381,183267,"prior",40,0,10,4
3259,183288,"prior",25,0,9,2
833,183333,"prior",3,6,15,4
962,183334,"prior",8,1,8,6
9384,183379,"prior",6,6,9,30
8575,183425,"prior",23,2,11,1
9771,183430,"prior",28,2,13,8
9851,183433,"prior",4,0,13,30
7324,183436,"prior",2,2,20,30
1443,183475,"prior",6,4,17,3
6372,183489,"prior",24,1,13,7
3432,183499,"prior",11,3,17,17
5307,183535,"prior",10,6,11,29
3406,183539,"prior",25,6,18,0
9442,183546,"prior",12,0,18,14
7494,183565,"prior",7,5,14,4
4867,183565,"prior",11,2,9,13
9907,183587,"prior",2,3,18,8
3678,183606,"prior",11,3,15,13
